id,title,publication,url,date,source,retrievedAt,featured,selectionReason,dateSource,sourceDescription,sourceImage,dateEvidence,authorshipEvidence
el-asesino-ciego-sobre-la-memoria-y-sus-trampas,'El Asesino Ciego': sobre la memoria y sus trampas,El Debate,https://www.eldebate.com/cultura/libros/20240113/asesino-ciego-sobre-memoria-trampas_166257.html,2024-01-13,https://www.eldebate.com/autor/fernando-ariza/2/,2026-09-25,False,,,,,,
el-regreso-de-los-cuentos-navidenos-populares,El regreso de los cuentos navideños populares,El Debate,https://www.eldebate.com/cultura/libros/20231230/regreso-cuentos-navidenos-populares_163853.html,2023-12-30,https://www.eldebate.com/autor/fernando-ariza/2/,2026-09-25,False,,,,,,
todas-las-criaturas-grandes-y-pequenas-aventuras-y-desventuras-de-un-veterinario-en-la-campina-inglesa,'Todas las criaturas grandes y pequeñas': aventuras y desventuras de un veterinario en la campiña inglesa,El Debate,https://www.eldebate.com/cultura/libros/20231202/todas-criaturas-grandes-pequenas-aventuras-desventuras-veterinario-campina-inglesa_157219.html,2023-12-02,https://www.eldebate.com/autor/fernando-ariza/2/,2026-09-25,False,,,,,,
una-cabeza-cercenada-una-inteligente-y-divertida-satira-del-psicoanalisis,'Una cabeza cercenada': una inteligente y divertida sátira del psicoanálisis,El Debate,https://www.eldebate.com/cultura/libros/20231118/cabeza-cercenada-inteligente-divertida-satira-psicoanalisis_154434.html,2023-11-18,https://www.eldebate.com/autor/fernando-ariza/3/,2026-09-25,False,,,,,,
birdgirl-la-familia-y-los-demas-son-pajaros,'Birdgirl': la familia y los demás son pájaros,El Debate,https://www.eldebate.com/cultura/libros/20231104/birdgirl-familia-demas-son-pajaros_150669.html,2023-11-04,https://www.eldebate.com/autor/fernando-ariza/3/,2026-09-25,False,,,,,,
la-cancion-del-verdugo-un-gran-libro-de-psicologia-criminal,'La canción del verdugo': un gran libro de psicología criminal,El Debate,https://www.eldebate.com/cultura/libros/20231028/cancion-verdugo-gran-libro-psicologia-criminal_148996.html,2023-10-28,https://www.eldebate.com/autor/fernando-ariza/3/,2026-09-25,False,,,,,,
conejo-maldito-fantasia-terror-y-ciencia-ficcion-con-contenido,"´Conejo maldito´: fantasía, terror y ciencia ficción con contenido",El Debate,https://www.eldebate.com/cultura/libros/20231021/conejo-maldito-fantasia-terror-ciencia-ficcion-contenido_147543.html,2023-10-21,https://www.eldebate.com/autor/fernando-ariza/3/,2026-09-25,False,,,,,,
la-crisis-de-la-narracion-el-arte-de-contar-buenas-historias,`La crisis de la narración´: el arte de contar buenas historias,El Debate,https://www.eldebate.com/cultura/libros/20231021/crisis-narracion-arte-contar-buenas-historias_147542.html,2023-10-21,https://www.eldebate.com/autor/fernando-ariza/3/,2026-09-25,False,,,,,,
el-negro-de-vargas-llosa-divertido-homenaje-al-mundo-del-libro,'El negro de Vargas Llosa': divertido homenaje al mundo del libro,El Debate,https://www.eldebate.com/cultura/libros/20231007/negro-vargas-llosa-divertido-homenaje-mundo-libro_144204.html,2023-10-07,https://www.eldebate.com/autor/fernando-ariza/3/,2026-09-25,False,,,,,,
en-el-primer-aniversario-de-la-muerte-de-javier-marias,En el primer aniversario de la muerte de Javier Marías,El Debate,https://www.eldebate.com/cultura/libros/20230923/primer-aniversario-muerte-javier-marias_141069.html,2023-09-23,https://www.eldebate.com/autor/fernando-ariza/3/,2026-09-25,False,,,,,,
el-mago-del-kremlin-la-politica-como-ficcion,'El mago del Kremlin': la política como ficción,El Debate,https://www.eldebate.com/cultura/libros/20230909/mago-kremlin-politica-como-ficcion_138347.html,2023-09-09,https://www.eldebate.com/autor/fernando-ariza/3/,2026-09-25,False,,,,,,
arenas-de-arabia-canto-a-la-libertad,'Arenas de Arabia': canto a la libertad,El Debate,https://www.eldebate.com/cultura/libros/20230819/arenas-arabia-canto-libertad_127666.html,2023-08-19,https://www.eldebate.com/autor/fernando-ariza/3/,2026-09-25,False,,,,,,
diez-clasicos-para-leer-con-tus-hijos-este-verano,Diez clásicos para leer con tus hijos este verano,El Debate,https://www.eldebate.com/cultura/libros/20230722/diez-clasicos-leer-tus-hijos-este-verano_129427.html,2023-07-22,https://www.eldebate.com/autor/fernando-ariza/3/,2026-09-25,False,,,,,,
nosotros-la-madre-de-todas-las-distopias-politicas,'Nosotros': la madre de todas las distopías políticas,El Debate,https://www.eldebate.com/cultura/libros/20230701/nosotros-madre-todas-distopias-politicas_124886.html,2023-07-01,https://www.eldebate.com/autor/fernando-ariza/3/,2026-09-25,False,,,,,,
el-querido-hermano-manuel-machado-entre-burgos-y-colliure,'El querido hermano': Manuel Machado entre Burgos y Colliure,El Debate,https://www.eldebate.com/cultura/libros/20230624/querido-hermano-manuel-machado-entre-burgos-colliure_123348.html,2023-06-24,https://www.eldebate.com/autor/fernando-ariza/3/,2026-09-25,False,,,,,,
la-ronda-sangre-en-la-m-30,´La Ronda´: sangre en la M-30,El Debate,https://www.eldebate.com/cultura/libros/20230610/ronda-sangre-m-30_120348.html,2023-06-10,https://www.eldebate.com/autor/fernando-ariza/3/,2026-09-25,False,,,,,,
un-ballet-de-leprosos-cohen-sin-engano,´Un ballet de leprosos´: Cohen sin engaño,El Debate,https://www.eldebate.com/cultura/libros/20230527/ballet-leprosos-cohen-engano_117250.html,2023-05-27,https://www.eldebate.com/autor/fernando-ariza/3/,2026-09-25,False,,,,,,
lobo-unas-memorias-falsas-autorretrato-de-una-bestia-humana,'Lobo. Unas memorias falsas': autorretrato de una bestia humana,El Debate,https://www.eldebate.com/cultura/libros/20230513/lobo-memorias-falsas-autorretrato-bestia-humana_113928.html,2023-05-13,https://www.eldebate.com/autor/fernando-ariza/3/,2026-09-25,False,,,,,,
fortuna-los-felices-anos-veinte-y-sus-resacas,'Fortuna': los felices años veinte y sus resacas,El Debate,https://www.eldebate.com/cultura/libros/20230429/fortuna-felices-anos-veinte-resacas_110886.html,2023-04-29,https://www.eldebate.com/autor/fernando-ariza/3/,2026-09-25,False,,,,,,
elizabeth-finch-sobre-la-mitificacion-y-su-fracaso,'Elizabeth Finch': sobre la mitificación y su fracaso,El Debate,https://www.eldebate.com/cultura/libros/20230422/elizabeth-finch-sobre-mitificacion-fracaso_108372.html,2023-04-22,https://www.eldebate.com/autor/fernando-ariza/3/,2026-09-25,False,,,,,,
much-dithering-donde-el-amor-siempre-triunfa,'Much Dithering': donde el amor siempre triunfa,El Debate,https://www.eldebate.com/cultura/libros/20230401/much-dithering-donde-amor-siempre-triunfa_104918.html,2023-04-01,https://www.eldebate.com/autor/fernando-ariza/3/,2026-09-25,False,,,,,,
anoxia-loa-a-la-fotografia-mortuoria,'Anoxia': loa a la fotografía mortuoria,El Debate,https://www.eldebate.com/cultura/libros/20230318/anoxia-loa-fotografia-mortuoria_101471.html,2023-03-18,https://www.eldebate.com/autor/fernando-ariza/3/,2026-09-25,False,,,,,,
orlando-furioso-en-los-origenes-del-quijote,'Orlando furioso': en los orígenes del Quijote,El Debate,https://www.eldebate.com/cultura/libros/20230311/orlando-furioso-origenes-quijote_99097.html,2023-03-11,https://www.eldebate.com/autor/fernando-ariza/3/,2026-09-25,False,,,,,,
volver-a-cuando-la-revolucion-que-devora-a-sus-hijos,'Volver a cuándo': la revolución que devora a sus hijos,El Debate,https://www.eldebate.com/cultura/libros/20230304/volver-cuando-revolucion-devora-hijos_97389.html,2023-03-04,https://www.eldebate.com/autor/fernando-ariza/4/,2026-09-25,False,,,,,,
arana-un-western-mitico-y-existencial,'Araña': un wéstern mítico y existencial,El Debate,https://www.eldebate.com/cultura/libros/20230225/arana-western-mitico-existencial_95529.html,2023-02-25,https://www.eldebate.com/autor/fernando-ariza/4/,2026-09-25,False,,,,,,
un-mundo-feliz-lectura-de-urgencia,'Un mundo feliz': lectura de urgencia,El Debate,https://www.eldebate.com/cultura/libros/20230211/mundo-feliz-lectura-urgencia_92056.html,2023-02-11,https://www.eldebate.com/autor/fernando-ariza/4/,2026-09-25,False,,,,,,
escenas-de-cine-mudo-recuerdos-olvidados-en-viejas-fotografias,'Escenas de cine mudo': recuerdos olvidados en viejas fotografías,El Debate,https://www.eldebate.com/cultura/libros/20230204/escenas-cine-mudo-recuerdos-olvidados-viejas-fotografias_90795.html,2023-02-04,https://www.eldebate.com/autor/fernando-ariza/4/,2026-09-25,False,,,,,,
elvira-navarro-hemos-perdido-la-verguenza-por-el-pasado-a-la-vez-que-hemos-diversificado-nuestras-herencias,"Elvira Navarro: «Hemos perdido la vergüenza por el pasado, a la vez que hemos diversificado nuestras herencias»",El Debate,https://www.eldebate.com/cultura/20230123/elvira-navarro_87559.html,2023-01-23,https://www.eldebate.com/autor/fernando-ariza/4/,2026-09-25,False,,,,,,
amor-una-historia-en-cinco-fantasias-las-narrativas-del-corazon,'Amor. Una historia en cinco fantasías': las narrativas del corazón,El Debate,https://www.eldebate.com/cultura/libros/20230121/amor-historia-cinco-fantasias-narrativas-corazon_86686.html,2023-01-21,https://www.eldebate.com/autor/fernando-ariza/4/,2026-09-25,False,,,,,,
viento-herido-geniales-esbozos-de-humanidad,'Viento herido': geniales esbozos de humanidad,El Debate,https://www.eldebate.com/cultura/libros/20230114/viento-herido-geniales-esbozos-humanidad_85260.html,2023-01-14,https://www.eldebate.com/autor/fernando-ariza/4/,2026-09-25,False,,,,,,
las-efemerides-literarias-de-2023-un-ano-lleno-de-celebraciones,Las efemérides literarias de 2023. Un año lleno de celebraciones,El Debate,https://www.eldebate.com/cultura/libros/20221231/efemerides-literarias-2023-ano-lleno-celebraciones_82614.html,2022-12-31,https://www.eldebate.com/autor/fernando-ariza/4/,2026-09-25,False,,,,,,
familia-infancia-y-juventud-libro-clave-para-entender-a-pio-baroja,"'Familia, infancia y juventud': libro clave para entender a Pío Baroja",El Debate,https://www.eldebate.com/cultura/libros/20221217/familia-infancia-juventud-libro-clave-entender-pio-baroja_79898.html,2022-12-17,https://www.eldebate.com/autor/fernando-ariza/4/,2026-09-25,False,,,,,,
percusion-desde-el-lugar-mas-lejano,'Percusión': desde el lugar más lejano,El Debate,https://www.eldebate.com/cultura/libros/20221203/percusion-desde-lugar-mas-lejano_77067.html,2022-12-03,https://www.eldebate.com/autor/fernando-ariza/4/,2026-09-25,False,,,,,,
la-letra-herida-vidas-creadoras-vidas-rotas,"'La letra herida': vidas creadoras, vidas rotas",El Debate,https://www.eldebate.com/cultura/libros/20221126/letra-herida-vidas-creadoras-vidas-rotas_74743.html,2022-11-26,https://www.eldebate.com/autor/fernando-ariza/4/,2026-09-25,False,,,,,,
hojas-de-otono-un-canto-a-la-naturaleza-con-mayuscula,'Hojas de otoño': un canto a la Naturaleza con mayúscula,El Debate,https://www.eldebate.com/cultura/libros/20221105/hojas-otono-canto-naturaleza-mayuscula_70468.html,2022-11-05,https://www.eldebate.com/autor/fernando-ariza/4/,2026-09-25,False,,,,,,
a-proposito-de-ferlosio-biografia-intelectual-de-un-heterodoxo,'A propósito de Ferlosio': biografía intelectual de un heterodoxo,El Debate,https://www.eldebate.com/cultura/libros/20221029/proposito-ferlosio-biografia-intelectual-heterodoxo_68721.html,2022-10-29,https://www.eldebate.com/autor/fernando-ariza/4/,2026-09-25,False,,,,,,
aritmetica-familiar-anatomia-de-la-gran-burguesia-madrilena,'Aritmética familiar': anatomía de la gran burguesía madrileña,El Debate,https://www.eldebate.com/cultura/libros/20221015/aritmetica-familiar-anatomia-gran-burguesia-madrilena_65985.html,2022-10-15,https://www.eldebate.com/autor/fernando-ariza/4/,2026-09-25,False,,,,,,
ojos-de-gato-no-lea-este-libro-si-tiene-hijas-pequenas-o-si,"'Ojos de gato': no lea este libro si tiene hijas pequeñas, o sí",El Debate,https://www.eldebate.com/cultura/libros/20221001/ojos-gato-no-lea-este-libro-tiene-hijas-pequenas-si_63196.html,2022-10-01,https://www.eldebate.com/autor/fernando-ariza/4/,2026-09-25,False,,,,,,
los-demonios-del-padre-joan-job-y-el-padre-brown-se-encuentran-en-barcelona,'Los demonios del padre Joan': Job y el Padre Brown se encuentran en Barcelona,El Debate,https://www.eldebate.com/cultura/libros/20220924/demonios-padre-joan-job-padre-brown-encuentran-barcelona_60996.html,2022-09-24,https://www.eldebate.com/autor/fernando-ariza/4/,2026-09-25,False,,,,,,
un-tal-cangrejo-un-titulo-tan-pegadizo-como-su-prosa,'Un tal Cangrejo': un título tan pegadizo como su prosa,El Debate,https://www.eldebate.com/cultura/libros/20220917/cangrejo-titulo-pegadizo-como-prosa_60233.html,2022-09-17,https://www.eldebate.com/autor/fernando-ariza/4/,2026-09-25,False,,,,,,
los-santos-inocentes-de-paseo-con-azarias,'Los santos inocentes': de paseo con Azarías,El Debate,https://www.eldebate.com/cultura/libros/20220910/santos-inocentes-paseo-azarias_58460.html,2022-09-10,https://www.eldebate.com/autor/fernando-ariza/4/,2026-09-25,False,,,,,,
grand-union-relatos-para-disfrutar-de-una-de-las-mejores-escritoras-britanicas,'Grand Union': relatos para disfrutar de una de las mejores escritoras británicas,El Debate,https://www.eldebate.com/cultura/libros/20220820/grand-union-relatos-disfrutar-mejores-escritoras-britanicas_52600.html,2022-08-20,https://www.eldebate.com/autor/fernando-ariza/4/,2026-09-25,False,,,,,,
obras-reunidas-emociones-profundas-descubrimientos-familiares-y-cultura-escrita,"'Obras reunidas': emociones profundas, descubrimientos familiares y cultura escrita",El Debate,https://www.eldebate.com/cultura/libros/20220812/0bras-reunidas-emociones-profundas-descubrimientos-familiares-cultura-escrita_52460.html,2022-08-12,https://www.eldebate.com/autor/fernando-ariza/4/,2026-09-25,False,,,,,,
y-por-esto-el-principe-no-reino-la-mejor-ficcion-se-une-con-nuestro-pasado,'Y por esto el príncipe no reinó': la mejor ficción se une con nuestro pasado,El Debate,https://www.eldebate.com/cultura/libros/20220808/esto-principe-no-reino-mejor-ficcion-une-nuestro-pasado.html,2022-08-08,https://www.eldebate.com/autor/fernando-ariza/5/,2026-09-25,False,,,,,,
encrucijadas-una-gran-novela-americana,'Encrucijadas': una gran novela americana,El Debate,https://www.eldebate.com/cultura/libros/20220804/encrucijadas-gran-novela-americana.html,2022-08-04,https://www.eldebate.com/autor/fernando-ariza/5/,2026-09-25,False,,,,,,
el-castillo-de-barbazul-superventas-de-uno-de-nuestros-mejores-escritores,'El castillo de Barbazul'. Superventas de uno de nuestros mejores escritores,El Debate,https://www.eldebate.com/cultura/libros/20220728/castillo-barbazul-superventas-nuestros-mejores-escritores.html,2022-07-28,https://www.eldebate.com/autor/fernando-ariza/5/,2026-09-25,False,,,,,,
la-maquina-de-amor-sagrado-y-profano-de-iris-murdoch,'La máquina de amor sagrado y profano' de Iris Murdoch,El Debate,https://www.eldebate.com/cultura/libros/20220726/ma-quina-amor-sagrado-profano-iris-murdoch.html,2022-07-26,https://www.eldebate.com/autor/fernando-ariza/5/,2026-09-25,False,,,,,,
caso-clinico-juego-de-espejos-sobre-la-identidad-y-suspense-psicologico,'Caso clínico': juego de espejos sobre la identidad y suspense psicológico,El Debate,https://www.eldebate.com/cultura/libros/20220723/caso-clinico-juego-espejos-sobre-identidad-suspense-psicologico.html,2022-07-23,https://www.eldebate.com/autor/fernando-ariza/5/,2026-09-25,False,,,,,,
el-alfabeto-de-los-dioses-de-sabios-santos-y-demonios,"'El alfabeto de los dioses': de sabios, santos y demonios",El Debate,https://www.eldebate.com/cultura/libros/20220716/alfabeto-dioses-sabios-santos-demonios.html,2022-07-16,https://www.eldebate.com/autor/fernando-ariza/5/,2026-09-25,False,,,,,,
apetito-por-paris-paris-bien-vale-una-cena,'Apetito por París': París bien vale una cena,El Debate,https://www.eldebate.com/cultura/libros/20220702/apetito-paris-paris-bien-vale-cena.html,2022-07-02,https://www.eldebate.com/autor/fernando-ariza/5/,2026-09-25,False,,,,,,
diez-libros-para-releer,Diez libros para releer,El Debate,https://www.eldebate.com/cultura/libros/20220611/diez-libros-releer.html,2022-06-11,https://www.eldebate.com/autor/fernando-ariza/5/,2026-09-25,False,,,,,,
todos-los-museos-son-novelas-de-ciencia-ficcion,«Todos los museos son novelas de ciencia ficción»,El Debate,https://www.eldebate.com/cultura/libros/20220528/todos-museos-son-novelas-ciencia-ficcion.html,2022-05-28,https://www.eldebate.com/autor/fernando-ariza/5/,2026-09-25,False,,,,,,
la-maquina-de-amor-sagrado-y-profano,«La máquina de amor sagrado y profano»,El Debate,https://www.eldebate.com/cultura/libros/20220507/ma-quina-amor-humano-profano.html,2022-05-07,https://www.eldebate.com/autor/fernando-ariza/5/,2026-09-25,False,,,,,,
el-castillo-de-barbazul-un-superventas-de-uno-de-nuestros-mejores-escritores,«El castillo de Barbazul». Un superventas de uno de nuestros mejores escritores,El Debate,https://www.eldebate.com/cultura/libros/20220416/castillo-barbazul-superventas-nuestros-mejores-escritores.html,2022-04-16,https://www.eldebate.com/autor/fernando-ariza/5/,2026-09-25,False,,,,,,
diez-libros-para-celebrar-la-primavera,Diez libros para celebrar la primavera,El Debate,https://www.eldebate.com/cultura/libros/20220409/diez-libros-celebrar-primavera.html,2022-04-09,https://www.eldebate.com/autor/fernando-ariza/5/,2026-09-25,False,,,,,,
10-libros-para-el-metro,10 libros para el metro,El Debate,https://www.eldebate.com/cultura/libros/20220319/10-libros-metro.html,2022-03-19,https://www.eldebate.com/autor/fernando-ariza/5/,2026-09-25,False,,,,,,
desayuno-de-campeones-nuestro-mundo-visto-por-un-alienigena,«Desayuno de campeones». Nuestro mundo visto por un alienígena,El Debate,https://www.eldebate.com/cultura/libros/20220312/desayuno-campeones-nuestro-mundo-visto-alienigena.html,2022-03-12,https://www.eldebate.com/autor/fernando-ariza/5/,2026-09-25,False,,,,,,
dune-el-renacer-de-un-clasico,"«Dune», el renacer de un clásico",El Debate,https://www.eldebate.com/cultura/libros/20220226/dune-renacer-clasico.html,2022-02-26,https://www.eldebate.com/autor/fernando-ariza/5/,2026-09-25,False,,,,,,
en-el-centenario-de-ulises,En el centenario de «Ulises»,El Debate,https://www.eldebate.com/cultura/libros/20220212/centenario-ulises.html,2022-02-12,https://www.eldebate.com/autor/fernando-ariza/5/,2026-09-25,False,,,,,,
nigeria-deconstruida,Nigeria deconstruida,El Debate,https://www.eldebate.com/cultura/libros/20220205/nigeria-deconstruida.html,2022-02-05,https://www.eldebate.com/autor/fernando-ariza/5/,2026-09-25,False,,,,,,
una-gran-novela-hipster,Una gran novela hípster,El Debate,https://www.eldebate.com/cultura/libros/20220115/gran-novela-hipster.html,2022-01-15,https://www.eldebate.com/autor/fernando-ariza/5/,2026-09-25,False,,,,,,
volver-a-casa-paris-y-estambul-a-paso-lento,«Volver a casa». París y Estambul a paso lento,El Debate,https://www.eldebate.com/cultura/libros/20220108/paris-estambul-paso-lento.html,2022-01-08,https://www.eldebate.com/autor/fernando-ariza/5/,2026-09-25,False,,,,,,
la-culpa-la-gracia-y-aquellos-maravillosos-anos,"La culpa, la gracia y aquellos maravillosos años",El Debate,https://www.eldebate.com/cultura/libros/20211127/culpa-gracia-maravillosos-anos.html,2021-11-27,https://www.eldebate.com/autor/fernando-ariza/5/,2026-09-25,False,,,,,,
en-los-limites-del-mundo,En los límites del mundo,El Debate,https://www.eldebate.com/cultura/libros/20211113/limites-mundo.html,2021-11-13,https://www.eldebate.com/autor/fernando-ariza/6/,2026-09-25,False,,,,,,
murakami-por-murakami,"Murakami, por Murakami",El Debate,https://www.eldebate.com/cultura/libros/20211105/murakami-murakami.html,2021-11-05,https://www.eldebate.com/autor/fernando-ariza/6/,2026-09-25,False,,,,,,
maddaddam-sobre-el-fin-el-mundo-y-lo-que-sucedio-despues,«Maddaddam». Sobre el fin el mundo y lo que sucedió después,El Debate,https://www.eldebate.com/cultura/libros/20211029/maddaddam-sobre-mundo-sucedio.html,2021-10-29,https://www.eldebate.com/autor/fernando-ariza/6/,2026-09-25,False,,,,,,
blasco-ibanez-contribucion-al-oficio-del-escritor,Blasco Ibáñez y su contribución al oficio del escritor,República de las Letras,https://republicadelasletras.acescritores.com/2017/06/30/blasco-ibanez-contribucion-al-oficio-del-escritor/,2017-06-30,https://republicadelasletras.acescritores.com/2017/06/30/blasco-ibanez-contribucion-al-oficio-del-escritor/,2026-09-25,True,"La investigación sobre Blasco Ibáñez y el mercado editorial, contada para un público amplio.",,,,,Article body signed © FERNANDO ARIZA; author bio identifies Madrid 1978 / CEU literature professor.
cuarto-y-mitad-de-cultura,Cuarto y mitad de cultura,Nueva Revista,https://www.nuevarevista.net/cuarto-y-mitad-de-cultura/,2008-04-30,https://www.nuevarevista.net/autor/fernando-gonzalez-ariza/,2026-09-25,False,,,,,,"Publisher author archive and signed article, Fernando González-Ariza."
los-premios-literarios-entre-la-cultura-y-el-marketing,"Los premios literarios, entre la cultura y el marketing",Nueva Revista,https://www.nuevarevista.net/los-premios-literarios-entre-la-cultura-y-el-marketing/,2007-11-30,https://www.nuevarevista.net/autor/fernando-gonzalez-ariza/,2026-09-25,True,Un texto que conecta su crítica literaria con su investigación sobre el Premio Planeta.,,,,,"Publisher author archive and signed article, Fernando González-Ariza."
